t,x,y,z,v_x,v_y,v_z
-814.0302882266732,-46.29420471191406,36.24593734741211,39.434104919433594,0.14981892704963684,0.014447594992816448,0.7832963466644287
-812.9946262823644,-46.13438034057617,36.25724411010742,40.24128723144531,0.1588042825460434,0.007399289403110743,0.7754667401313782
-811.9589643380557,-45.96531677246094,36.26129150390625,41.04032516479492,0.16765649616718292,0.00042915265657939017,0.7675715684890747
-810.9233023937469,-45.78715133666992,36.25815963745117,41.831153869628906,0.17637799680233002,-0.0064641269855201244,0.7596127986907959
-809.8876404494382,-45.60002517700195,36.247928619384766,42.61370849609375,0.18497110903263092,-0.013281835243105888,0.751592218875885
-808.8519785051294,-45.40406036376953,36.230674743652344,43.38792419433594,0.19343812763690948,-0.02002522721886635,0.7435115575790405
-807.8163165608207,-45.19939422607422,36.20647430419922,44.15373992919922,0.2017812877893448,-0.026695534586906433,0.7353723049163818
-806.7806546165119,-44.986148834228516,36.1754035949707,44.91109848022461,0.21000275015830994,-0.033293962478637695,0.7271761298179626
-805.7449926722032,-44.76445007324219,36.137535095214844,45.65993881225586,0.21810460090637207,-0.03982168063521385,0.718924343585968
-804.7093307278944,-44.534423828125,36.09294509887695,46.40020751953125,0.22608888149261475,-0.04627984017133713,0.7106183171272278
-803.6736687835858,-44.29618453979492,36.04169845581055,47.13184356689453,0.23395755887031555,-0.05266955494880676,0.7022592425346375
-802.638006839277,-44.04985809326172,35.98387145996094,47.85479736328125,0.2417125552892685,-0.058991920202970505,0.6938483119010925
-801.6023448949683,-43.79555892944336,35.91952896118164,48.56901168823242,0.2493557184934616,-0.06524800509214401,0.685386598110199
-800.5666829506595,-43.53340148925781,35.8487434387207,49.274436950683594,0.25688886642456055,-0.07143884897232056,0.6768751740455627
-799.5310210063508,-43.26349639892578,35.77157974243164,49.97102355957031,0.2643137574195862,-0.07756546884775162,0.6683149337768555
-798.495359062042,-42.985958099365234,35.68810272216797,50.65871810913086,0.2716320753097534,-0.08362884819507599,0.659706711769104
-797.4596971177333,-42.70089340209961,35.5983772277832,51.33747100830078,0.2788454592227936,-0.08962995558977127,0.65105140209198
-796.4240351734245,-42.40841293334961,35.502471923828125,52.007240295410156,0.285955548286438,-0.09556973725557327,0.6423497200012207
-795.3883732291158,-42.10862350463867,35.40044403076172,52.66796875,0.29296380281448364,-0.10144909471273422,0.6336023807525635
-794.352711284807,-41.80162811279297,35.2923583984375,53.319618225097656,0.2998718023300171,-0.10726893693208694,0.624809980392456
-793.3170493404982,-41.487525939941406,35.17827606201172,53.962135314941406,0.30668094754219055,-0.11303012073040009,0.615973174571991
-792.2813873961895,-41.16642379760742,35.058258056640625,54.595481872558594,0.31339266896247864,-0.1187334880232811,0.6070923805236816
-791.2457254518807,-40.83842468261719,34.9323616027832,55.2196044921875,0.3200083076953888,-0.12437987327575684,0.5981681942939758
-790.210063507572,-40.50362014770508,34.80064392089844,55.83446502685547,0.3265291452407837,-0.12997005879878998,0.589201033115387
-789.1744015632632,-40.162109375,34.663169860839844,56.44001770019531,0.332956463098526,-0.1355048269033432,0.5801912546157837
-788.1387396189546,-39.81399154663086,34.519989013671875,57.03621292114258,0.339291512966156,-0.1409849226474762,0.5711392164230347
-787.1030776746458,-39.45935821533203,34.37116241455078,57.623016357421875,0.3455354571342468,-0.14641109108924866,0.5620452761650085
-786.0674157303371,-39.098304748535156,34.21674346923828,58.20037841796875,0.3516893982887268,-0.1517840474843979,0.5529096126556396
-785.0317537860283,-38.730926513671875,34.05678939819336,58.76825714111328,0.3577544689178467,-0.15710444748401642,0.5437325239181519
-783.9960918417196,-38.3573112487793,33.89134979248047,59.32661056518555,0.36373171210289,-0.16237299144268036,0.5345141887664795
-782.9604298974108,-37.9775505065918,33.72047805786133,59.87539291381836,0.3696221709251404,-0.16759029030799866,0.5252547264099121
-781.9247679531021,-37.59173583984375,33.54423141479492,60.41456604003906,0.3754267692565918,-0.17275701463222504,0.515954315662384
-780.8891060087933,-37.199951171875,33.3626594543457,60.944087982177734,0.38114649057388306,-0.17787373065948486,0.50661301612854
-779.8534440644846,-36.802284240722656,33.17581558227539,61.46391296386719,0.3867822289466858,-0.1829410344362259,0.4972308874130249
-778.8177821201758,-36.398826599121094,32.98374557495117,61.9739990234375,0.39233484864234924,-0.18795950710773468,0.487807959318161
-777.7821201758671,-35.989662170410156,32.78650665283203,62.474308013916016,0.3978051543235779,-0.19292967021465302,0.478344202041626
-776.7464582315583,-35.57487106323242,32.584144592285156,62.96479034423828,0.40319395065307617,-0.19785206019878387,0.4688396155834198
-775.7107962872497,-35.154544830322266,32.376708984375,63.445411682128906,0.4085020124912262,-0.20272719860076904,0.45929408073425293
-774.6751343429409,-34.728759765625,32.16424560546875,63.9161262512207,0.41373002529144287,-0.20755554735660553,0.449707567691803
-773.6394723986322,-34.297603607177734,31.946807861328125,64.37688446044922,0.4188787043094635,-0.21233759820461273,0.440079927444458
-772.6038104543234,-33.86115264892578,31.724441528320312,64.8276596069336,0.4239487051963806,-0.21707379817962646,0.4304109811782837
-771.5681485100147,-33.41949462890625,31.4971923828125,65.26839447021484,0.42894065380096436,-0.22176456451416016,0.4207006096839905
-770.5324865657059,-32.97270202636719,31.26511001586914,65.69905090332031,0.4338551163673401,-0.22641032934188843,0.41094860434532166
-769.4968246213972,-32.52086639404297,31.028240203857422,66.11959075927734,0.4386926293373108,-0.23101146519184113,0.4011547267436981
-768.4611626770884,-32.064056396484375,30.786624908447266,66.52996063232422,0.44345375895500183,-0.23556837439537048,0.39131873846054077
-767.4255007327797,-31.602354049682617,30.540315628051758,66.93012237548828,0.448138952255249,-0.24008139967918396,0.3814403712749481
-766.3898387884709,-31.135839462280273,30.28935432434082,67.32003021240234,0.4527486562728882,-0.244550883769989,0.3715193271636963
-765.3541768441621,-30.66459083557129,30.03378677368164,67.69964599609375,0.4572833180427551,-0.24897713959217072,0.361555278301239
-764.3185148998534,-30.188684463500977,29.773656845092773,68.06891632080078,0.4617433249950409,-0.2533605098724365,0.3515479266643524
-763.2828529555446,-29.70819664001465,29.509010314941406,68.42779541015625,0.46612903475761414,-0.25770121812820435,0.34149691462516785
-762.2471910112359,-29.22320556640625,29.23988914489746,68.77625274658203,0.47044074535369873,-0.26199957728385925,0.3314018249511719
-761.2115290669271,-28.733787536621094,28.966339111328125,69.11422729492188,0.47467878460884094,-0.26625585556030273,0.32126227021217346
-760.1758671226185,-28.24001693725586,28.688400268554688,69.4416732788086,0.4788433909416199,-0.2704702317714691,0.3110778033733368
-759.1402051783097,-27.741971969604492,28.40612030029297,69.75855255126953,0.4829348027706146,-0.2746429443359375,0.3008480370044708
-758.104543234001,-27.239727020263672,28.11954116821289,70.06481170654297,0.4869532287120819,-0.2787742018699646,0.29057249426841736
-757.0688812896922,-26.733360290527344,27.828702926635742,70.36040496826172,0.4908987879753113,-0.28286418318748474,0.2802506685256958
-756.0332193453835,-26.222942352294922,27.53365135192871,70.6452865600586,0.49477168917655945,-0.2869130074977875,0.26988208293914795
-754.9975574010747,-25.70855140686035,27.23442840576172,70.91940307617188,0.4985719323158264,-0.2909208834171295,0.25946617126464844
-753.961895456766,-25.190263748168945,26.931074142456055,71.18270874023438,0.5022996664047241,-0.29488784074783325,0.24900245666503906
-752.9262335124572,-24.66815185546875,26.623634338378906,71.43515014648438,0.505954921245575,-0.2988140881061554,0.23849032819271088
-751.8905715681485,-24.142292022705078,26.31214714050293,71.67668151855469,0.5095376372337341,-0.30269962549209595,0.2279292494058609
-750.8549096238397,-23.612760543823242,25.996658325195312,71.9072494506836,0.5130478739738464,-0.30654454231262207,0.2173185795545578
-749.819247679531,-23.07962989807129,25.677209854125977,72.12680053710938,0.5164854526519775,-0.31034889817237854,0.20665773749351501
-748.7835857352222,-22.54297637939453,25.353839874267578,72.33528900146484,0.5198503732681274,-0.31411269307136536,0.1959460824728012
-747.7479237909135,-22.00287628173828,25.026594161987305,72.53265380859375,0.523142397403717,-0.3178359866142273,0.18518294394016266
-746.7122618466047,-21.45940399169922,24.695512771606445,72.71884155273438,0.5263615250587463,-0.3215186893939972,0.17436766624450684
-745.6765999022961,-20.912635803222656,24.360637664794922,72.89380645751953,0.5295073390007019,-0.32516083121299744,0.16349956393241882
-744.6409379579873,-20.362648010253906,24.02201271057129,73.05747985839844,0.532579779624939,-0.32876232266426086,0.15257790684700012
-743.6052760136786,-19.80951690673828,23.67967987060547,73.20982360839844,0.5355784893035889,-0.3323230743408203,0.14160199463367462
-742.5696140693698,-19.25331687927246,23.33367919921875,73.35076904296875,0.5385031700134277,-0.335843026638031,0.13057106733322144
-741.5339521250611,-18.694128036499023,22.984054565429688,73.48026275634766,0.5413534045219421,-0.3393220007419586,0.11948437988758087
-740.4982901807523,-18.13202476501465,22.630847930908203,73.59823608398438,0.544128954410553,-0.342759907245636,0.10834113508462906
-739.4626282364436,-17.56708526611328,22.27410125732422,73.70465087890625,0.5468292236328125,-0.3461565673351288,0.09714053571224213
-738.4269662921348,-16.9993896484375,21.91385841369629,73.79943084716797,0.549453854560852,-0.3495117723941803,0.0858817771077156
-737.3913043478261,-16.429014205932617,21.55016326904297,73.88251495361328,0.5520023107528687,-0.3528253138065338,0.07456402480602264
-736.3556424035173,-15.856040954589844,21.18305778503418,73.953857421875,0.5544739961624146,-0.35609695315361023,0.06318642199039459
-735.3199804592085,-15.280546188354492,20.812585830688477,74.01337432861328,0.5568684339523315,-0.35932642221450806,0.05174810439348221
-734.2843185148998,-14.70261287689209,20.438791275024414,74.06101989746094,0.5591848492622375,-0.3625134229660034,0.040248189121484756
-733.248656570591,-14.122321128845215,20.061717987060547,74.09672546386719,0.5614226460456848,-0.36565765738487244,0.02868577092885971
-732.2129946262824,-13.539752006530762,19.68140983581543,74.12041473388672,0.5635810494422913,-0.3687587380409241,0.017059925943613052
-731.1773326819736,-12.954989433288574,19.297914505004883,74.13203430175781,0.5656592845916748,-0.37181633710861206,0.005369721446186304
-730.1416707376649,-12.36811637878418,18.911273956298828,74.13151550292969,0.5676565766334534,-0.374830037355423,-0.0063858008943498135
-729.1060087933561,-11.779217720031738,18.521535873413086,74.11878967285156,0.5695720314979553,-0.3777993619441986,-0.0182076096534729
-728.0703468490474,-11.188377380371094,18.12874412536621,74.09378051757812,0.5714046955108643,-0.3807239234447479,-0.030096696689724922
-727.0346849047386,-10.595682144165039,17.732948303222656,74.0564193725586,0.5731536746025085,-0.38360312581062317,-0.04205406457185745
-725.9990229604299,-10.001219749450684,17.33419418334961,74.00664520263672,0.5748178362846375,-0.3864365220069885,-0.05408073216676712
-724.9633610161211,-9.405077934265137,16.93252944946289,73.94438171386719,0.5763961672782898,-0.38922351598739624,-0.06617774069309235
-723.9276990718124,-8.80734634399414,16.52800178527832,73.86954498291016,0.5778874754905701,-0.39196348190307617,-0.0783461406826973
-722.8920371275036,-8.20811653137207,16.120662689208984,73.78207397460938,0.5792906284332275,-0.39465582370758057,-0.09058699756860733
-721.8563751831949,-7.607479095458984,15.710558891296387,73.681884765625,0.5806042551994324,-0.3972998261451721,-0.1029013991355896
-720.8207132388861,-7.005527973175049,15.29774284362793,73.56890869140625,0.5818271636962891,-0.3998948037624359,-0.11529044061899185
-719.7850512945774,-6.402358055114746,14.882264137268066,73.44305419921875,0.5829578042030334,-0.40244001150131226,-0.12775523960590363
-718.7493893502686,-5.798065662384033,14.464176177978516,73.30426025390625,0.5839948654174805,-0.4049345850944519,-0.14029692113399506
-717.71372740596,-5.192748546600342,14.04353141784668,73.15242767333984,0.5849367380142212,-0.4073777496814728,-0.15291662514209747
-716.6780654616512,-4.586505889892578,13.620383262634277,72.98748779296875,0.5857818722724915,-0.40976858139038086,-0.1656154841184616
-715.6424035173425,-3.979438304901123,13.194786071777344,72.80935668945312,0.5865285396575928,-0.41210615634918213,-0.17839469015598297
-714.6067415730337,-3.3716495037078857,12.766796112060547,72.61795043945312,0.5871750116348267,-0.4143894612789154,-0.19125540554523468
-713.571079628725,-2.7632439136505127,12.336470603942871,72.41317749023438,0.5877194404602051,-0.4166175127029419,-0.20419880747795105
